timestamp,match_id,home_team,away_team,signal_minute,signal_probability,actual_goal_minute,was_correct
2026-03-11T15:44:11.736235,1522759,Hegelmann Litauen,Šiauliai,90,64.11079292979164,,
2026-03-11T15:44:32.337862,1515990,Surkhon,Bunyodkor,90,58.76012145748988,,
2026-03-11T15:44:41.827007,1522759,Hegelmann Litauen,Šiauliai,90,64.11079292979164,,
2026-03-11T15:45:02.334463,1515990,Surkhon,Bunyodkor,90,56.03132324738973,,
2026-03-11T15:45:11.776700,1522759,Hegelmann Litauen,Šiauliai,90,61.30711393869288,,
2026-03-11T15:45:32.416708,1515990,Surkhon,Bunyodkor,90,56.03132324738973,,
2026-03-11T15:45:41.879858,1522759,Hegelmann Litauen,Šiauliai,75,51.24638519375362,,
2026-03-11T15:46:02.361791,1515990,Surkhon,Bunyodkor,90,53.39662152729303,,
2026-03-11T15:46:11.830285,1522759,Hegelmann Litauen,Šiauliai,90,66.77337350531964,,
2026-03-11T15:46:32.354571,1515990,Surkhon,Bunyodkor,90,53.39662152729303,,
2026-03-11T15:46:41.814808,1522759,Hegelmann Litauen,Šiauliai,90,66.77337350531964,,
2026-03-11T15:47:12.375560,1515990,Surkhon,Bunyodkor,90,53.88252247306663,,
2026-03-11T15:47:21.866052,1522759,Hegelmann Litauen,Šiauliai,90,65.17298490982701,,
2026-03-11T15:47:32.462781,1515990,Surkhon,Bunyodkor,90,53.88252247306663,,
2026-03-11T15:47:41.902661,1522759,Hegelmann Litauen,Šiauliai,90,65.17298490982701,,
2026-03-11T15:48:02.305976,1515990,Surkhon,Bunyodkor,90,53.88252247306663,,
2026-03-11T15:48:11.766709,1522759,Hegelmann Litauen,Šiauliai,90,65.17298490982701,,
2026-03-11T15:48:32.296626,1515990,Surkhon,Bunyodkor,90,51.2753036437247,,
2026-03-11T15:48:41.780737,1522759,Hegelmann Litauen,Šiauliai,90,63.643724696356266,,
2026-03-11T15:49:02.364690,1515990,Surkhon,Bunyodkor,90,51.2753036437247,,
2026-03-11T15:49:11.829879,1522759,Hegelmann Litauen,Šiauliai,90,63.643724696356266,,
2026-03-11T15:49:41.743946,1522759,Hegelmann Litauen,Šiauliai,90,63.643724696356266,,
2026-03-11T15:50:11.765026,1522759,Hegelmann Litauen,Šiauliai,90,67.32793522267207,,
2026-03-11T15:50:51.723834,1522759,Hegelmann Litauen,Šiauliai,90,67.32793522267207,,
2026-03-11T15:50:52.692215,1522759,Hegelmann Litauen,Šiauliai,90,67.32793522267207,,
2026-03-11T15:51:11.630506,1522759,Hegelmann Litauen,Šiauliai,90,67.32793522267207,,
2026-03-11T15:52:21.734554,1522759,Hegelmann Litauen,Šiauliai,75,59.022941970310406,,
2026-03-11T15:52:51.812145,1522759,Hegelmann Litauen,Šiauliai,75,59.022941970310406,,
2026-03-11T15:53:11.706327,1522759,Hegelmann Litauen,Šiauliai,75,59.022941970310406,,
2026-03-11T15:53:51.755979,1522759,Hegelmann Litauen,Šiauliai,75,59.022941970310406,,
2026-03-11T15:56:25.584291,1522759,Hegelmann Litauen,Šiauliai,75,59.022941970310406,,
2026-03-11T15:56:27.381380,1522759,Hegelmann Litauen,Šiauliai,75,59.022941970310406,,
2026-03-11T15:56:49.467025,1522759,Hegelmann Litauen,Šiauliai,75,59.022941970310406,,
2026-03-11T15:57:20.917112,1522759,Hegelmann Litauen,Šiauliai,75,59.022941970310406,,
2026-03-11T15:57:49.433262,1522759,Hegelmann Litauen,Šiauliai,75,59.022941970310406,,
