timestamp,match_id,home_team,away_team,signal_minute,signal_probability,actual_goal_minute,was_correct
2026-03-11T17:11:17.539945,1497884,Bokelj,Mornar,75,83.96172490943961,,
2026-03-11T17:11:19.602332,1497886,Jezero,Dečić,90,80.36066763425254,,
2026-03-11T17:11:59.618144,1497886,Jezero,Dečić,90,80.36066763425254,,
2026-03-11T17:12:09.096085,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:12:18.332415,1403785,PSIM Yogyakarta,Persijap,75,54.23313913301078,,
2026-03-11T17:12:19.512995,1497886,Jezero,Dečić,90,80.36066763425254,,
2026-03-11T17:12:27.563365,1497884,Bokelj,Mornar,75,81.31298660853318,,
2026-03-11T17:12:28.943938,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:12:37.449163,1489358,Fužinar,Aluminij,45,80.22596153846155,,
2026-03-11T17:12:38.173703,1403785,PSIM Yogyakarta,Persijap,75,54.23313913301078,,
2026-03-11T17:12:46.606075,1497888,Sutjeska,Arsenal Tivat,75,51.43540669856459,,
2026-03-11T17:12:47.411043,1497884,Bokelj,Mornar,75,83.168016194332,,
2026-03-11T17:12:49.565041,1497886,Jezero,Dečić,90,79.57692307692308,,
2026-03-11T17:12:57.285270,1489358,Fužinar,Aluminij,45,80.22596153846155,,
2026-03-11T17:13:06.425146,1497888,Sutjeska,Arsenal Tivat,75,51.43540669856459,,
2026-03-11T17:13:19.606124,1497886,Jezero,Dečić,90,79.57692307692308,,
2026-03-11T17:13:28.932061,1516275,UPDF,Vipers,90,52.42240215924425,,
2026-03-11T17:13:38.086656,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:13:47.454922,1497884,Bokelj,Mornar,75,81.41447368421055,,
2026-03-11T17:13:49.600024,1497886,Jezero,Dečić,90,79.57692307692308,,
2026-03-11T17:13:57.365283,1489358,Fužinar,Aluminij,45,79.31065088757396,,
2026-03-11T17:13:58.953944,1516275,UPDF,Vipers,90,52.42240215924425,,
2026-03-11T17:14:06.519148,1497888,Sutjeska,Arsenal Tivat,90,53.94736842105263,,
2026-03-11T17:14:08.074936,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:14:17.408887,1497884,Bokelj,Mornar,75,79.03446232842894,,
2026-03-11T17:14:19.565461,1497886,Jezero,Dečić,90,79.57692307692308,,
2026-03-11T17:14:27.281252,1489358,Fužinar,Aluminij,45,75.92083574320417,,
2026-03-11T17:14:28.886209,1516275,UPDF,Vipers,90,52.42240215924425,,
2026-03-11T17:14:36.433747,1497888,Sutjeska,Arsenal Tivat,90,51.821862348178136,,
2026-03-11T17:14:38.017677,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:14:47.402859,1497884,Bokelj,Mornar,75,79.03446232842894,,
2026-03-11T17:14:49.644177,1497886,Jezero,Dečić,90,75.54208395482634,,
2026-03-11T17:14:57.250085,1489358,Fužinar,Aluminij,45,82.94693464430306,,
2026-03-11T17:14:59.122542,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:15:06.379628,1497888,Sutjeska,Arsenal Tivat,90,51.821862348178136,,
2026-03-11T17:15:19.569640,1497886,Jezero,Dečić,90,75.54208395482634,,
2026-03-11T17:15:29.048791,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:15:38.404191,1497884,Bokelj,Mornar,75,76.61668594563331,,
2026-03-11T17:15:48.264901,1489358,Fužinar,Aluminij,45,78.11336032388664,,
2026-03-11T17:15:49.496734,1497886,Jezero,Dečić,90,75.54208395482634,,
2026-03-11T17:15:57.402408,1497888,Sutjeska,Arsenal Tivat,90,50.0,,
2026-03-11T17:15:58.964495,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:16:08.319107,1497884,Bokelj,Mornar,75,76.61668594563331,,
2026-03-11T17:16:18.174957,1489358,Fužinar,Aluminij,45,78.11336032388664,,
2026-03-11T17:16:19.564658,1497886,Jezero,Dečić,90,75.29233561356975,,
2026-03-11T17:16:27.336885,1497888,Sutjeska,Arsenal Tivat,60,53.045112781954884,,
2026-03-11T17:16:29.042912,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:16:38.396315,1497884,Bokelj,Mornar,75,74.31136427831655,,
2026-03-11T17:16:48.246697,1489358,Fužinar,Aluminij,45,71.42118336707155,,
2026-03-11T17:16:49.611747,1497886,Jezero,Dečić,90,75.29233561356975,,
2026-03-11T17:16:57.362235,1497888,Sutjeska,Arsenal Tivat,75,59.73684210526316,,
2026-03-11T17:16:59.071584,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:17:08.411216,1497884,Bokelj,Mornar,75,74.31136427831655,,
2026-03-11T17:17:18.319171,1489358,Fužinar,Aluminij,45,71.42118336707155,,
