timestamp,match_id,home_team,away_team,signal_minute,signal_probability,actual_goal_minute,was_correct
2026-03-11T15:41:11.721140,1522759,Hegelmann Litauen,Šiauliai,90,51.73130193905816,,
2026-03-11T15:41:32.315877,1515990,Surkhon,Bunyodkor,90,54.33694904896493,,
2026-03-11T15:41:41.763996,1522759,Hegelmann Litauen,Šiauliai,75,52.23204773066269,,
2026-03-11T15:42:02.299293,1515990,Surkhon,Bunyodkor,90,51.88933873144399,,
2026-03-11T15:42:11.752574,1522759,Hegelmann Litauen,Šiauliai,90,69.08906882591093,,
2026-03-11T15:42:32.325387,1515990,Surkhon,Bunyodkor,90,51.88933873144399,,
2026-03-11T15:42:41.780180,1522759,Hegelmann Litauen,Šiauliai,90,69.08906882591093,,
2026-03-11T15:43:21.848490,1522759,Hegelmann Litauen,Šiauliai,90,67.05465587044534,,
2026-03-11T15:43:32.247972,1515990,Surkhon,Bunyodkor,90,59.24365108575634,,
2026-03-11T15:43:41.726138,1522759,Hegelmann Litauen,Šiauliai,90,67.05465587044534,,
2026-03-11T15:44:02.292227,1515990,Surkhon,Bunyodkor,90,56.52327935222671,,
2026-03-11T15:44:11.736235,1522759,Hegelmann Litauen,Šiauliai,90,64.11079292979164,,
2026-03-11T15:44:32.337862,1515990,Surkhon,Bunyodkor,90,58.76012145748988,,
2026-03-11T15:44:41.827007,1522759,Hegelmann Litauen,Šiauliai,90,64.11079292979164,,
2026-03-11T15:45:02.334463,1515990,Surkhon,Bunyodkor,90,56.03132324738973,,
2026-03-11T15:45:11.776700,1522759,Hegelmann Litauen,Šiauliai,90,61.30711393869288,,
2026-03-11T15:45:32.416708,1515990,Surkhon,Bunyodkor,90,56.03132324738973,,
2026-03-11T15:45:41.879858,1522759,Hegelmann Litauen,Šiauliai,75,51.24638519375362,,
2026-03-11T15:46:02.361791,1515990,Surkhon,Bunyodkor,90,53.39662152729303,,
2026-03-11T15:46:11.830285,1522759,Hegelmann Litauen,Šiauliai,90,66.77337350531964,,
2026-03-11T15:46:32.354571,1515990,Surkhon,Bunyodkor,90,53.39662152729303,,
